OrderID,Quantity,Sales,Discount,Profit,ProductID
CA-2017-104220,2,40.3,0.0,24.179999999999996,1430
CA-2017-104220,7,34.58,0.0,20.747999999999998,522
CA-2017-131653,2,5.22,0.0,3.1319999999999997,636
CA-2017-100202,3,302.376,0.2,181.42559999999997,17
CA-2017-144463,11,474.43,0.0,284.658,918
CA-2017-151750,5,454.56,0.2,272.736,818
CA-2017-151750,5,141.42,0.6,84.85199999999999,1431
CA-2017-151750,4,310.744,0.3,186.4464,684
CA-2017-151750,4,12.736,0.2,7.6416,953
CA-2017-151750,5,6.47,0.8,3.8819999999999997,800
CA-2017-151750,14,13.748,0.8,8.2488,1010
CA-2017-151750,2,15.224,0.8,9.1344,318
CA-2017-168102,2,113.568,0.2,68.1408,1070
US-2017-107636,2,5.76,0.0,3.456,1432
CA-2017-150609,5,23.24,0.2,13.943999999999999,1222
CA-2017-125269,5,10.43,0.8,6.258,148
CA-2017-125269,1,72.784,0.2,43.6704,98
US-2017-108315,3,4.842,0.7,2.9052,957
US-2017-108315,6,220.704,0.2,132.4224,1253
US-2017-164056,5,1048.35,0.4,629.0099999999999,1433
CA-2017-108553,2,121.94,0.0,73.164,872
CA-2017-108553,7,122.71,0.0,73.62599999999999,778
CA-2017-168228,4,123.92,0.0,74.352,568
CA-2017-168228,3,12.39,0.0,7.434,473
CA-2017-168228,2,47.3,0.0,28.38,1076
CA-2017-151071,2,13.904,0.2,8.3424,11
CA-2017-129707,4,8.896,0.2,5.3376,1177
CA-2017-126718,1,4.91,0.0,2.946,737
CA-2017-160962,1,8.384,0.2,5.0304,255
CA-2017-160962,2,6.848,0.2,4.1088,1434
CA-2017-166933,1,1.81,0.0,1.086,1435
CA-2017-120894,3,28.08,0.2,16.848,1295
CA-2017-137631,2,751.984,0.2,451.1904,507
US-2017-145863,3,2.694,0.8,1.6163999999999998,897
US-2017-145863,3,2.934,0.8,1.7604,1291
CA-2017-160045,1,1.988,0.6,1.1927999999999999,1163
CA-2017-149489,2,99.28,0.2,59.568,1436
CA-2017-149489,2,1.188,0.7,0.7128,45
CA-2017-149489,2,7.518,0.7,4.5108,30
CA-2017-135692,4,33.12,0.2,19.871999999999996,747
CA-2017-135692,4,220.2656,0.32,132.15936,1437
US-2017-128832,2,69.98,0.0,41.988,603
CA-2017-125381,3,107.97,0.0,64.782,262
US-2017-132031,4,387.136,0.2,232.2816,268
US-2017-132031,2,45.408,0.2,27.2448,48
US-2017-132031,3,77.952,0.2,46.7712,1168
US-2017-132031,1,3.0,0.2,1.7999999999999998,1438
CA-2017-151281,7,139.58,0.0,83.748,1439
CA-2017-159226,7,344.981,0.15,206.9886,24
CA-2017-166849,2,44.4,0.6,26.639999999999997,1296
CA-2017-143665,3,20.34,0.0,12.203999999999999,309
CA-2017-143665,8,39.28,0.0,23.568,843
CA-2017-169054,3,254.352,0.2,152.6112,588
CA-2017-132213,9,42.048,0.2,25.2288,368
CA-2017-132213,5,67.92,0.2,40.752,23
CA-2017-157112,5,11.76,0.7,7.056,1440
CA-2017-157112,1,5.344,0.2,3.2064,434
CA-2017-146192,3,675.06,0.0,405.03599999999994,293
CA-2017-101700,2,18.688,0.2,11.2128,913
CA-2017-101700,3,11.664,0.2,6.998399999999999,1441
US-2017-152366,4,97.264,0.8,58.358399999999996,550
CA-2017-146360,6,155.34,0.0,93.204,1111
CA-2017-116953,10,552.0,0.2,331.2,1429
CA-2017-104010,5,54.9,0.0,32.94,992
CA-2017-120222,3,19.05,0.0,11.43,1061
CA-2017-120222,3,73.344,0.2,44.00639999999999,301
CA-2017-136651,7,66.36,0.0,39.815999999999995,166
CA-2017-136651,6,92.88,0.2,55.727999999999994,1298
CA-2017-136651,2,24.14,0.0,14.484,1021
CA-2017-136651,2,24.14,0.0,14.484,1031
CA-2017-135783,2,18.28,0.0,10.968,1405
CA-2017-166198,1,11.54,0.0,6.9239999999999995,1373
CA-2017-166198,3,162.6,0.0,97.55999999999999,1202
CA-2017-100615,3,317.058,0.3,190.23479999999998,29
CA-2017-100615,2,15.76,0.2,9.456,1442
CA-2017-100615,5,14.56,0.6,8.736,1390
CA-2017-119655,7,146.86,0.0,88.116,493
CA-2017-119655,4,36.56,0.0,21.936,656
CA-2017-134845,5,12.03,0.7,7.217999999999999,998
CA-2017-134845,5,2549.985,0.7,1529.991,956
CA-2017-134845,2,21.594,0.7,12.9564,382
CA-2017-134845,6,8.964,0.7,5.3784,701
CA-2017-134845,4,20.736,0.2,12.4416,277
CA-2017-151484,2,51.968,0.2,31.1808,783
CA-2017-151484,3,51.336,0.2,30.801599999999997,391
CA-2017-151484,1,332.704,0.2,199.6224,562
CA-2017-151484,3,42.408,0.2,25.4448,1099
CA-2017-128853,9,908.82,0.0,545.292,1255
CA-2017-140802,3,47.976,0.2,28.7856,215
CA-2017-140802,4,20.736,0.2,12.4416,1315
US-2017-156356,3,26.046,0.8,15.6276,49
US-2017-156356,1,2.896,0.8,1.7375999999999998,1188
US-2017-156356,2,32.544,0.2,19.5264,548
CA-2017-128965,3,28.14,0.0,16.884,904
CA-2017-128965,2,7.38,0.0,4.428,105
CA-2017-128965,5,10.9,0.0,6.54,261
CA-2017-128965,11,274.89,0.0,164.934,336
CA-2017-128965,8,23.04,0.0,13.824,1418
CA-2017-128965,3,218.352,0.2,131.0112,575
US-2017-129203,4,195.136,0.2,117.0816,969
CA-2017-109946,5,16.52,0.2,9.911999999999999,84
US-2017-141698,4,20.736,0.2,12.4416,1443
US-2017-166324,4,848.544,0.2,509.1264,1403
US-2017-166324,5,8.7,0.7,5.22,195
US-2017-166324,3,122.382,0.4,73.4292,1444
CA-2017-114412,3,15.552,0.2,9.331199999999999,1445
CA-2017-136497,5,13.71,0.7,8.226,1085
CA-2017-108070,4,205.92,0.0,123.55199999999999,720
CA-2017-108070,1,102.833,0.15,61.699799999999996,920
US-2017-138086,3,40.74,0.0,24.444,193
CA-2017-131233,3,10.776,0.2,6.465599999999999,431
CA-2017-131233,3,242.352,0.2,145.4112,8
CA-2017-119389,3,60.312,0.2,36.1872,53
CA-2017-119389,3,60.312,0.2,36.1872,204
CA-2017-127117,5,74.45,0.0,44.67,1227
CA-2017-118857,5,196.45,0.0,117.86999999999999,1446
CA-2017-122707,4,477.24,0.0,286.344,410
CA-2017-122707,2,25.98,0.0,15.588,320
US-2017-126060,8,198.272,0.2,118.96319999999999,1447
CA-2017-126774,1,4.89,0.0,2.9339999999999997,1420
CA-2017-144932,3,14.592,0.2,8.7552,383
CA-2017-144932,3,89.856,0.2,53.913599999999995,1448
CA-2017-144932,3,13.872,0.2,8.3232,1449
CA-2017-134635,3,79.14,0.0,47.484,749
CA-2017-161851,3,15.57,0.7,9.342,1309
CA-2017-161851,3,15.57,0.7,9.342,1450
CA-2017-135076,6,436.704,0.2,262.0224,575
CA-2017-141663,5,7.92,0.2,4.752,1451
CA-2017-155460,1,5.28,0.0,3.168,290
CA-2017-155460,5,895.92,0.2,537.5519999999999,748
CA-2017-159604,2,8.76,0.0,5.255999999999999,316
US-2017-147221,5,294.62,0.8,176.772,706
US-2017-147221,4,8.752,0.6,5.2512,1452
CA-2017-139773,7,188.552,0.3,113.13119999999999,1453
CA-2017-127313,3,37.392,0.2,22.435200000000002,115
CA-2017-127313,3,37.392,0.2,22.435200000000002,1578
CA-2017-127313,5,79.12,0.2,47.472,1454
CA-2017-167395,7,286.86,0.0,172.116,1455
CA-2017-167395,5,979.95,0.0,587.97,1025
CA-2017-167395,2,4.36,0.0,2.616,520
US-2017-168116,4,7999.98,0.5,4799.987999999999,1456
US-2017-168116,2,167.44,0.2,100.464,1
US-2017-163790,7,76.58,0.0,45.948,1457
US-2017-163790,5,8.8,0.0,5.28,1251
US-2017-163790,6,590.352,0.2,354.21119999999996,1458
US-2017-163790,3,5.58,0.0,3.348,1459
US-2017-163790,3,25.02,0.0,15.011999999999999,1460
US-2017-163790,7,452.55,0.0,271.53,1132
CA-2017-104136,10,189.7,0.0,113.82,350
CA-2017-104136,1,40.99,0.0,24.594,672
CA-2017-121160,6,7.536,0.8,4.521599999999999,1461
CA-2017-121160,2,1.408,0.8,0.8447999999999999,1462
CA-2017-121160,4,4.144,0.8,2.4864,22
CA-2017-121160,3,52.752,0.2,31.6512,1210
CA-2017-152926,2,15.224,0.8,9.1344,318
CA-2017-152926,6,21.984,0.8,13.1904,124
CA-2017-102218,2,11.696,0.2,7.0176,678
CA-2017-169327,5,43.1,0.0,25.86,515
CA-2017-169327,5,511.5,0.0,306.9,427
CA-2017-169327,5,147.92,0.2,88.752,734
CA-2017-133235,5,271.96,0.2,163.176,1228
CA-2017-165386,2,183.372,0.3,110.0232,791
CA-2017-124576,2,54.896,0.2,32.937599999999996,883
CA-2017-124828,3,9.552,0.2,5.731199999999999,768
CA-2017-106747,1,102.3,0.0,61.379999999999995,427
CA-2017-133095,7,108.08,0.0,64.848,1363
CA-2017-133095,3,9.54,0.0,5.723999999999999,1018
CA-2017-154907,2,205.3328,0.32,123.19967999999999,934
CA-2017-145877,6,94.2,0.0,56.52,351
CA-2017-145877,5,28.4,0.0,17.04,1463
CA-2017-121419,2,411.8,0.0,247.07999999999998,122
CA-2017-121419,4,360.0,0.0,216.0,1464
CA-2017-134495,3,23.976,0.2,14.385599999999998,1465
CA-2017-134495,3,6.264,0.2,3.7584,1466
CA-2017-134495,3,20.808,0.2,12.4848,1467
CA-2017-134495,3,218.352,0.2,131.0112,575
CA-2017-148999,4,419.136,0.2,251.48160000000001,1468
CA-2017-113481,2,695.7,0.5,417.42,1469
CA-2017-113481,5,15.66,0.7,9.395999999999999,940
CA-2017-113481,6,28.854,0.7,17.3124,1279
CA-2016-117660,2,5.904,0.2,3.5423999999999998,609
CA-2016-117660,2,13.712,0.2,8.2272,200
CA-2017-147207,2,31.744,0.2,19.0464,393
CA-2017-147207,2,5.432,0.8,3.2592000000000003,193
CA-2017-147207,5,913.43,0.3,548.058,860
CA-2017-147207,3,372.144,0.2,223.2864,1306
CA-2016-160486,4,72.224,0.2,43.3344,1470
CA-2017-118668,1,16.59,0.0,9.953999999999999,613
CA-2017-100524,2,29.78,0.0,17.868,1227
CA-2017-100524,3,677.58,0.0,406.548,1184
CA-2017-100524,8,75.04,0.0,45.024,904
CA-2017-155880,1,90.99,0.0,54.593999999999994,554
CA-2017-155880,7,1526.56,0.0,915.9359999999999,511
CA-2017-155880,3,368.97,0.0,221.382,16
US-2017-159205,5,61.0,0.0,36.6,1304
US-2017-159205,7,671.93,0.0,403.15799999999996,977
CA-2017-113474,2,325.86,0.0,195.516,1471
CA-2017-133263,1,34.54,0.0,20.724,1472
CA-2017-133263,5,2999.95,0.0,1799.9699999999998,125
CA-2017-133263,4,64.12,0.0,38.472,1279
CA-2017-105193,5,11.05,0.0,6.63,997
US-2017-147886,2,12.96,0.0,7.776,205
US-2017-147886,1,26.48,0.0,15.888,689
US-2017-147886,2,532.72,0.2,319.632,1473
US-2017-147886,4,26.72,0.0,16.032,319
US-2017-147886,3,20.04,0.0,12.024,1212
US-2017-147886,7,795.48,0.0,477.288,818
US-2017-147886,7,21.56,0.0,12.935999999999998,944
CA-2017-144680,5,33.62,0.8,20.171999999999997,714
CA-2017-124716,2,45.68,0.0,27.407999999999998,1325
CA-2017-124716,2,110.96,0.0,66.576,68
CA-2017-124716,3,11.94,0.0,7.164,1083
CA-2017-101077,2,6.848,0.2,4.1088,39
US-2017-154851,5,5.715,0.7,3.429,722
CA-2017-143651,2,23.1,0.0,13.860000000000001,1404
CA-2017-129910,1,59.76,0.0,35.855999999999995,676
US-2017-141677,5,143.96,0.2,86.376,262
US-2017-141677,5,2399.96,0.2,1439.9759999999999,198
US-2017-141677,3,74.352,0.2,44.611200000000004,891
US-2017-141677,8,87.168,0.8,52.3008,487
US-2017-141677,3,32.232,0.2,19.339199999999998,1127
US-2017-120147,2,6.08,0.0,3.6479999999999997,1093
US-2017-120147,1,164.792,0.2,98.87519999999999,1038
CA-2017-126634,5,94.2,0.0,56.52,435
CA-2017-112039,3,470.376,0.2,282.2256,1026
US-2017-140074,6,25.68,0.0,15.408,1057
CA-2017-139416,2,15.008,0.2,9.0048,1058
CA-2017-126550,5,81.4,0.0,48.84,174
CA-2017-113705,2,8.26,0.0,4.9559999999999995,1474
CA-2017-113705,2,17.76,0.0,10.656,54
CA-2017-113705,3,332.94,0.0,199.76399999999998,1208
CA-2017-113705,2,292.1,0.0,175.26000000000002,540
CA-2017-113705,5,206.1,0.0,123.66,585
CA-2017-113705,4,17.64,0.0,10.584,162
US-2017-166611,9,68.742,0.7,41.245200000000004,330
CA-2017-167101,4,221.92,0.0,133.152,716
CA-2017-167101,4,221.92,0.0,133.152,1077
CA-2017-167101,2,26.0,0.0,15.6,287
CA-2017-147144,1,19.83,0.0,11.897999999999998,1475
CA-2017-122308,2,271.764,0.1,163.0584,980
US-2017-121251,2,257.568,0.2,154.5408,1476
US-2017-121251,4,119.96,0.0,71.976,951
CA-2017-135650,2,143.728,0.2,86.2368,394
CA-2017-119452,6,1805.88,0.0,1083.528,32
CA-2017-166184,3,47.01,0.0,28.206,1323
CA-2017-166184,1,469.99,0.0,281.99399999999997,507
CA-2017-166184,3,207.846,0.1,124.7076,226
CA-2017-156272,1,64.384,0.2,38.6304,958
CA-2017-144491,5,1023.332,0.32,613.9992,757
CA-2017-144491,3,600.558,0.3,360.3348,1477
CA-2017-144491,1,39.992,0.2,23.995199999999997,1478
CA-2017-144491,2,211.246,0.3,126.7476,612
US-2017-117534,4,176.04,0.0,105.624,1479
US-2017-117534,9,16.02,0.0,9.612,1224
US-2017-117534,4,185.92,0.2,111.55199999999999,741
US-2017-117534,4,185.92,0.2,111.55199999999999,1427
US-2017-117534,4,211.168,0.2,126.7008,1480
US-2017-117534,2,479.984,0.2,287.99039999999997,371
CA-2017-113208,3,60.84,0.0,36.504,888
CA-2017-120719,5,34.76,0.2,20.855999999999998,11
CA-2017-162033,3,53.25,0.0,31.95,136
CA-2017-162033,2,3.76,0.0,2.256,1481
CA-2017-154214,1,2.91,0.0,1.746,501
CA-2017-169285,5,277.4,0.0,166.43999999999997,358
CA-2017-169285,1,5.78,0.0,3.468,1449
CA-2017-155985,8,211.84,0.0,127.104,1482
CA-2017-136511,3,347.58,0.0,208.54799999999997,93
CA-2017-140151,2,32.48,0.0,19.487999999999996,1483
CA-2017-140151,3,20.04,0.0,12.024,172
CA-2017-140151,4,13999.96,0.0,8399.975999999999,558
CA-2017-111591,6,30.576,0.2,18.3456,1484
CA-2017-111591,7,13.02,0.0,7.811999999999999,1459
CA-2017-111591,3,22.14,0.0,13.284,225
CA-2017-111591,4,359.32,0.0,215.59199999999998,394
CA-2017-101637,2,12.768,0.2,7.6608,869
US-2017-104955,7,28.91,0.0,17.346,1485
CA-2017-165491,7,265.93,0.0,159.558,184
US-2017-143770,2,238.0,0.0,142.79999999999998,327
US-2017-143770,2,61.96,0.0,37.176,1069
CA-2017-162075,7,537.544,0.2,322.52639999999997,698
CA-2017-140515,7,381.36,0.0,228.816,487
US-2017-119438,3,2.688,0.8,1.6128,1102
US-2017-119438,3,27.816,0.2,16.6896,310
US-2017-119438,3,82.524,0.6,49.5144,587
US-2017-119438,3,182.994,0.8,109.79639999999999,12
US-2017-119438,3,182.994,0.8,109.79639999999999,1124
CA-2017-108539,4,725.84,0.0,435.504,15
CA-2017-108539,3,10.896,0.2,6.5376,1486
CA-2017-108539,2,8.544,0.2,5.1264,861
CA-2017-148145,4,46.2,0.0,27.720000000000002,1487
US-2017-129224,2,4.608,0.2,2.7647999999999997,1418
CA-2017-117156,3,8.856,0.2,5.3136,1175
CA-2017-140949,5,18.75,0.0,11.25,1438
CA-2017-140949,6,119.7,0.0,71.82,949
CA-2017-140949,3,9.144,0.2,5.4864,161
CA-2017-140949,3,57.06,0.0,34.236,485
CA-2017-140949,8,71.6,0.0,42.959999999999994,181
CA-2017-140949,8,107.44,0.0,64.464,1127
CA-2017-140949,1,7.31,0.0,4.385999999999999,1173
CA-2017-140949,6,59.1,0.0,35.46,1442
CA-2017-140949,3,46.53,0.0,27.918,1270
CA-2017-160087,3,23.832,0.2,14.2992,572
CA-2017-105410,6,19.824,0.2,11.894400000000001,1356
CA-2017-105410,6,657.504,0.2,394.5024,1488
CA-2017-105410,2,99.54,0.0,59.724000000000004,1206
CA-2017-105410,4,199.96,0.0,119.976,352
CA-2017-124436,2,14.624,0.2,8.7744,1085
CA-2017-124436,5,697.16,0.2,418.296,1172
CA-2017-124436,1,30.93,0.0,18.558,1370
CA-2017-124436,7,27.496,0.2,16.4976,1010
CA-2017-143084,5,13.9,0.0,8.34,1489
CA-2017-143084,5,19.4,0.0,11.639999999999999,1490
CA-2017-129567,2,17.456,0.2,10.4736,259
CA-2017-142867,6,13.776,0.8,8.2656,1311
CA-2017-142867,3,10.272,0.2,6.1632,1491
CA-2017-129294,2,310.12,0.0,186.072,1306
CA-2017-129294,6,70.464,0.2,42.2784,280
CA-2017-129294,5,19.68,0.2,11.808,1204
CA-2017-129294,3,140.67,0.0,84.40199999999999,1385
CA-2017-105851,2,1332.496,0.2,799.4976,168
CA-2017-122763,2,56.704,0.2,34.0224,428
CA-2017-122763,7,274.064,0.2,164.4384,332
CA-2017-122763,7,274.064,0.2,164.4384,1428
CA-2017-122007,7,90.86,0.0,54.516,349
CA-2017-166499,3,8.94,0.0,5.364,1492
CA-2017-166296,3,314.55,0.0,188.73,256
US-2017-101539,1,6.48,0.0,3.888,79
US-2017-101539,1,46.51,0.0,27.906,241
US-2017-101539,3,659.976,0.2,395.9856,516
CA-2017-106859,8,90.8,0.0,54.48,322
CA-2017-106859,8,140.736,0.2,84.4416,644
CA-2017-106859,8,140.736,0.2,84.4416,1276
CA-2017-106859,5,214.95,0.0,128.97,1493
CA-2017-106859,7,45.36,0.0,27.215999999999998,1315
CA-2017-106859,6,288.24,0.0,172.944,1331
CA-2017-152135,8,445.44,0.4,267.264,767
CA-2017-107713,3,174.3,0.0,104.58,741
CA-2017-107713,3,174.3,0.0,104.58,1427
US-2017-146906,2,299.9,0.0,179.93999999999997,1341
CA-2017-114370,2,49.616,0.2,29.769599999999997,1347
CA-2017-161172,2,44.376,0.4,26.6256,1494
CA-2017-161172,6,51.264,0.2,30.7584,1495
CA-2017-161172,3,5.193,0.7,3.1157999999999997,1309
CA-2017-161172,3,5.193,0.7,3.1157999999999997,1450
CA-2017-161172,2,159.984,0.2,95.99040000000001,696
CA-2017-161172,2,54.224,0.2,32.5344,523
CA-2017-162474,1,7.992,0.2,4.7951999999999995,429
CA-2017-153843,2,30.88,0.0,18.528,1363
CA-2017-153843,2,465.16,0.0,279.096,1378
CA-2017-153843,4,27.12,0.0,16.272,309
CA-2017-157966,4,19.456,0.2,11.673599999999999,273
CA-2017-157966,2,209.986,0.3,125.99159999999999,1299
CA-2017-157966,5,29.76,0.2,17.856,908
CA-2017-157966,1,89.768,0.3,53.8608,1053
CA-2017-157966,2,959.984,0.2,575.9904,125
CA-2017-157966,3,15.552,0.2,9.331199999999999,342
CA-2017-157966,1,34.36,0.2,20.616,197
CA-2017-163139,3,20.37,0.0,12.222,1496
CA-2017-163139,3,221.55,0.0,132.93,199
CA-2017-163139,5,17.52,0.2,10.511999999999999,316
CA-2017-109701,6,9.024,0.2,5.4144,1497
CA-2017-109701,2,69.456,0.2,41.6736,49
CA-2017-109701,2,10.86,0.0,6.515999999999999,264
CA-2017-109701,3,79.47,0.0,47.681999999999995,1498
CA-2017-109701,6,10.08,0.0,6.048,927
CA-2017-136875,3,166.44,0.0,99.86399999999999,716
CA-2017-136875,3,166.44,0.0,99.86399999999999,1077
CA-2017-145660,2,7.712,0.2,4.627199999999999,764
CA-2017-123967,5,25.12,0.2,15.072,1461
CA-2017-123967,9,2665.62,0.0,1599.3719999999998,1499
CA-2017-113418,11,1704.89,0.0,1022.934,1500
CA-2017-135034,2,95.984,0.2,57.590399999999995,1501
CA-2017-168109,2,59.98,0.0,35.988,996
CA-2017-168109,6,2395.2,0.2,1437.12,842
CA-2017-168109,6,2395.2,0.2,1437.12,1502
CA-2017-168109,4,1687.8,0.0,1012.68,663
CA-2017-168109,4,1687.8,0.0,1012.68,1169
CA-2017-168109,1,7.992,0.2,4.7951999999999995,664
CA-2017-158883,4,25.344,0.2,15.2064,1391
CA-2017-106831,2,3.798,0.7,2.2788,108
CA-2017-106831,6,27.744,0.2,16.6464,1503
CA-2017-106831,4,158.376,0.4,95.0256,851
CA-2017-121559,6,1925.88,0.0,1155.528,1504
CA-2017-121559,8,2405.2,0.0,1443.12,1505
CA-2017-121559,3,83.97,0.0,50.382,305
CA-2017-121559,1,39.89,0.0,23.934,943
CA-2017-121559,2,17.38,0.0,10.427999999999999,765
CA-2017-149881,8,482.664,0.15,289.59839999999997,1506
CA-2017-149881,2,4799.984,0.2,2879.9904,1507
CA-2017-129028,3,127.95,0.0,76.77,1508
CA-2017-121258,2,91.96,0.0,55.175999999999995,1253
CA-2017-121258,2,258.576,0.2,155.1456,914
CA-2017-121258,4,29.6,0.0,17.76,811
CA-2016-139689,4,38.088,0.7,22.8528,1509
CA-2016-139689,3,2.808,0.7,1.6847999999999999,321
CA-2017-117212,4,81.92,0.0,49.152,721
CA-2017-117212,8,889.536,0.2,533.7216,492
CA-2017-117212,3,892.224,0.2,535.3344,651
CA-2017-117212,4,223.92,0.0,134.35199999999998,110
CA-2017-117212,4,223.92,0.0,134.35199999999998,703
CA-2017-117212,4,23.12,0.0,13.872,1503
CA-2017-111374,4,4.956,0.7,2.9736000000000002,1356
CA-2017-127397,5,123.92,0.2,74.352,1069
CA-2017-127397,5,1319.8,0.2,791.88,343
CA-2017-135937,3,333.576,0.2,200.1456,492
CA-2017-135937,1,31.992,0.2,19.1952,119
CA-2017-135937,2,51.168,0.2,30.700799999999997,69
CA-2017-135937,5,10.64,0.2,6.384,978
CA-2017-135937,2,68.704,0.2,41.22239999999999,962
CA-2017-135937,9,386.91,0.5,232.14600000000002,506
CA-2017-121706,7,356.79,0.0,214.074,1510
CA-2017-124940,1,47.904,0.2,28.7424,1511
CA-2017-150525,2,6.56,0.0,3.9359999999999995,922
CA-2017-150525,3,13.11,0.0,7.866,1512
CA-2017-125878,3,1.788,0.8,1.0728,1513
CA-2017-105445,3,9.432,0.2,5.6592,1514
US-2017-134642,2,196.784,0.2,118.07039999999999,16
US-2017-134642,5,231.92,0.2,139.152,24
CA-2017-105809,1,22.23,0.0,13.338,634
CA-2017-105809,2,215.968,0.2,129.58079999999998,1515
CA-2017-104647,6,37.44,0.0,22.464,404
CA-2017-166415,3,11.22,0.0,6.732,1516
CA-2017-132647,2,11.76,0.0,7.056,478
CA-2017-132647,5,166.45,0.0,99.86999999999999,534
CA-2017-136007,5,8.4,0.0,5.04,1517
CA-2017-136007,5,71.96,0.2,43.175999999999995,1234
CA-2017-154039,3,480.96,0.5,288.57599999999996,344
CA-2017-154039,1,124.792,0.2,74.87519999999999,1518
CA-2017-122693,7,1245.86,0.0,747.516,1519
US-2017-163195,3,29.16,0.0,17.496,1520
CA-2017-164707,3,167.976,0.2,100.7856,653
CA-2017-164707,3,109.53,0.0,65.718,907
CA-2017-164707,2,9.82,0.0,5.892,1521
CA-2017-120019,3,579.51,0.0,347.70599999999996,730
CA-2017-120019,1,14.99,0.0,8.994,560
CA-2017-163265,2,18.368,0.2,11.0208,622
CA-2017-163265,3,600.558,0.3,360.3348,1477
CA-2017-163265,3,50.352,0.2,30.211199999999998,1273
CA-2017-163265,6,28.032,0.2,16.8192,368
CA-2017-163265,1,7.692,0.6,4.6152,347
CA-2017-163265,1,7.692,0.6,4.6152,1522
CA-2017-118521,2,37.94,0.0,22.764,1523
CA-2017-134838,3,12.84,0.0,7.704,790
CA-2017-134838,3,44.67,0.0,26.802,1227
CA-2017-151176,3,25.02,0.0,15.011999999999999,567
CA-2017-151176,3,10.71,0.0,6.426,990
CA-2017-109085,5,455.97,0.4,273.582,1100
CA-2017-109085,5,5.715,0.7,3.429,722
CA-2017-109085,1,57.594,0.4,34.5564,977
CA-2017-109085,2,30.144,0.2,18.086399999999998,435
CA-2017-109085,5,899.43,0.3,539.6579999999999,460
CA-2017-104801,3,6.63,0.0,3.9779999999999998,997
CA-2017-104801,4,799.96,0.0,479.976,218
CA-2017-104801,1,107.53,0.0,64.518,420
CA-2017-104801,1,107.53,0.0,64.518,470
CA-2017-159149,1,89.0664,0.32,53.43984,729
CA-2017-159149,6,175.44,0.2,105.264,1524
CA-2017-159149,4,438.336,0.2,263.0016,1488
CA-2017-104906,3,17.94,0.0,10.764000000000001,1525
CA-2017-154809,8,90.64,0.0,54.384,898
CA-2017-147767,6,67.86,0.7,40.716,126
CA-2017-129378,1,1.44,0.2,0.864,239
CA-2017-129378,13,61.776,0.2,37.0656,5
CA-2017-129378,2,241.96,0.0,145.176,1308
CA-2017-129378,2,241.96,0.0,145.176,1677
CA-2017-129378,4,108.608,0.2,65.1648,779
CA-2017-111388,3,215.976,0.2,129.5856,659
CA-2017-110198,3,314.352,0.2,188.61119999999997,1144
CA-2017-110198,2,4.608,0.2,2.7647999999999997,284
CA-2017-124114,1,0.556,0.8,0.3336,1130
US-2017-127341,4,12.128,0.8,7.2768,1526
CA-2017-139304,3,8.34,0.0,5.004,879
CA-2017-139304,1,8.57,0.0,5.142,200
CA-2017-139304,8,119.616,0.2,71.7696,222
CA-2017-157273,4,604.768,0.2,362.8608,1527
CA-2016-156300,5,754.45,0.0,452.67,612
CA-2016-151512,2,18.72,0.2,11.232,1295
CA-2016-162726,2,10.368,0.2,6.2208,79
CA-2016-162726,4,23.68,0.2,14.208,811
CA-2016-155166,3,212.94,0.0,127.764,46
CA-2016-155166,1,26.49,0.0,15.893999999999998,1498
CA-2016-122017,6,70.56,0.0,42.336,1528
CA-2016-122017,2,81.96,0.0,49.175999999999995,1455
US-2016-163258,3,11.232,0.2,6.739199999999999,1142
US-2017-105830,4,156.512,0.2,93.9072,150
CA-2017-154466,2,3.6,0.0,2.16,239
CA-2016-111605,1,2.61,0.0,1.5659999999999998,1529
CA-2016-163951,5,16.52,0.2,9.911999999999999,1530
CA-2016-112578,1,14.03,0.0,8.418,1329
CA-2016-112578,2,27.96,0.0,16.776,171
CA-2017-115994,3,239.97,0.0,143.982,1091
CA-2017-115994,3,37.74,0.0,22.644000000000002,1149
CA-2017-134649,7,15.47,0.0,9.282,997
CA-2017-134649,2,7.16,0.0,4.296,1254
US-2017-104437,3,137.94,0.0,82.764,1531
US-2017-105935,4,62.72,0.0,37.632,1532
US-2017-105935,7,2939.93,0.0,1763.9579999999999,300
CA-2017-160927,2,12.96,0.0,7.776,736
CA-2017-160927,5,94.85,0.0,56.91,109
CA-2017-160927,1,13.48,0.0,8.088,1007
CA-2017-160927,3,14.91,0.0,8.946,1163
CA-2017-117870,3,14.016,0.2,8.4096,368
CA-2017-117870,3,71.976,0.2,43.1856,590
CA-2017-117870,3,107.982,0.4,64.7892,1501
CA-2017-119669,3,5.67,0.0,3.4019999999999997,1533
CA-2017-164329,2,129.3,0.0,77.58,1132
CA-2017-150469,8,11.84,0.0,7.104,274
CA-2017-145338,2,4.768,0.2,2.8608,1198
CA-2017-104619,3,25.86,0.0,15.515999999999998,515
CA-2017-104619,2,276.784,0.2,166.07039999999998,1033
CA-2017-104619,3,110.352,0.2,66.2112,1531
US-2017-147984,5,279.9,0.0,167.93999999999997,1120
CA-2017-139080,5,19.68,0.2,11.808,1204
CA-2017-139080,4,25.92,0.0,15.552,738
CA-2017-139080,1,6.48,0.0,3.888,693
CA-2017-139080,6,86.352,0.2,51.8112,495
US-2017-166037,9,449.91,0.0,269.946,1534
CA-2017-127432,5,2999.95,0.0,1799.9699999999998,1280
CA-2017-127432,3,51.45,0.0,30.87,792
